Device,video_name,frame_number,video_type,scene,std,prnu_std,correct,true_l,predicted_l
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,13_,_outdoor_,panrot,20.05148559038567,0.6737669,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorWA_still_0002_,1_,_indoorWA_,still,52.70887070318756,0.2795248,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,6_,_outdoorYT_,panrot,38.495536885566246,0.83445543,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_panrot_0002_,1_,_indoorYT_,panrot,16.882696002560426,0.2557766,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorWA_panrot_0002_,6_,_indoorWA_,panrot,58.289947473506665,1.2290505,0,7,5
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,0_,_outdoorYT_,panrot,44.748680606758995,1.1080928,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_panrot_0002_,12_,_flatYT_,panrot,3.5312028045276125,0.29567355,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_panrot_0002_,11_,_indoor_,panrot,13.232949693560837,0.6462991,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_still_0002_,6_,_indoor_,still,53.912965211608686,0.38332102,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_panrot_0002_,11_,_indoorYT_,panrot,8.664416456406974,0.24496683,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatWA_move_0001_,4_,_flatWA_,move,7.71965073056247,0.1932329,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_still_0002_,11_,_indoorYT_,still,53.97791866820385,1.0139095,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_still_0002_,2_,_indoorYT_,still,49.040541858141,0.8195452,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_panrot_0002_,2_,_indoorYT_,panrot,4.290129884659203,0.20810464,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_still_0002_,11_,_outdoor_,still,20.99929866868522,1.0629427,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_panrot_0002_,14_,_flat_,panrot,5.070801707854227,0.22295162,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_still_0002_,2_,_outdoor_,still,18.92712589259831,0.7885612,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_panrot_0002_,1_,_indoor_,panrot,34.953124134851876,0.6697697,0,7,9
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_panrot_0002_,8_,_indoor_,panrot,7.816467844122894,0.42805675,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_panrot_0002_,12_,_flat_,panrot,5.332061855521763,0.30184573,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatWA_panrot_0002_,10_,_flatWA_,panrot,6.54249293733921,0.34123668,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_still_0002_,13_,_indoor_,still,54.49391845174611,0.51182944,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_panrot_0002_,9_,_flatYT_,panrot,4.3017741885326375,0.25943565,0,7,4
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_panrot_0002_,11_,_flatYT_,panrot,5.422489585666897,0.2904192,0,7,4
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,14_,_outdoorYT_,panrot,28.354678210543916,0.42244017,0,7,8
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,12_,_outdoor_,panrot,30.295052543402168,0.5925878,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_still_0002_,4_,_indoorYT_,still,51.767818648168095,0.36722293,0,7,0
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,12_,_outdoorYT_,still,24.303412267842294,1.0508931,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_still_0002_,9_,_indoorYT_,still,50.37578894308151,0.77012277,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_move_0001_,8_,_flatYT_,move,8.047142463444715,0.2983239,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_still_0002_,7_,_indoor_,still,52.91880714784645,0.38390282,0,7,3
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_still_0002_,2_,_indoorYT_,still,49.67089978825266,0.8059635,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_panrot_0002_,12_,_indoor_,panrot,8.768922824398734,0.42247987,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_still_0002_,9_,_indoorYT_,still,49.80983577551537,0.7353016,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,5_,_outdoor_,panrot,57.01338711347382,1.0913486,0,7,8
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,7_,_outdoorYT_,panrot,67.17414005668658,0.73287195,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_still_0002_,7_,_indoor_,still,53.56880283974211,0.41792026,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_move_0001_,10_,_flatYT_,move,7.3671380588663204,0.5081868,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_panrot_0002_,3_,_outdoorWA_,panrot,34.01251317606577,0.29401806,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_panrot_0002_,13_,_flatYT_,panrot,7.080120829807854,0.25229868,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_move_0001_,2_,_flat_,move,5.776474369072583,0.2948877,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_move_0001_,5_,_flat_,move,5.747595156163342,0.29445884,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatWA_move_0001_,1_,_flatWA_,move,8.140330946303129,0.14528352,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,2_,_outdoor_,panrot,22.32862660168679,0.8652093,0,7,5
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,11_,_outdoorYT_,panrot,26.795163041126674,0.42558908,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,6_,_outdoorYT_,panrot,49.235797901868885,1.5697684,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_panrot_0002_,3_,_flatYT_,panrot,7.634919161605552,0.49271166,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_panrot_0002_,10_,_flat_,panrot,6.892015373796679,0.2743941,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_panrot_0002_,12_,_flatYT_,panrot,3.946049255669973,0.28916147,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_panrot_0002_,5_,_indoorYT_,panrot,16.01641543971873,0.56859034,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,9_,_outdoor_,panrot,35.558193461883064,0.8537353,0,7,8
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_panrot_0002_,9_,_indoorYT_,panrot,11.267833225151966,0.26062357,0,7,5
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,0_,_outdoor_,panrot,22.661299472895475,0.48009068,0,7,9
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,0_,_outdoor_,panrot,22.995268091318728,0.4811354,0,7,9
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_still_0002_,0_,_indoorYT_,still,53.02040810354782,0.5262542,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorWA_still_0002_,11_,_indoorWA_,still,53.95241590242821,0.27375704,0,7,9
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_move_0001_,3_,_flat_,move,5.77860570520184,0.2227653,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_still_0002_,8_,_indoorYT_,still,49.94684615375253,0.5883712,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_panrot_0002_,0_,_flatYT_,panrot,7.025784949793954,0.21363445,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,11_,_outdoorYT_,panrot,22.06751712991102,1.2862902,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_move_0001_,4_,_flatYT_,move,7.244804933280096,0.24068983,0,7,1
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,11_,_outdoorYT_,panrot,34.73117418356612,0.38541612,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,8_,_outdoorYT_,still,19.224036161156153,1.0091817,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_still_0002_,3_,_indoorYT_,still,51.90276151162815,0.38887966,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_move_0001_,1_,_flat_,move,7.109504603391158,0.25824985,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_move_0001_,7_,_flat_,move,6.177654069217818,0.25222108,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_panrot_0002_,5_,_flatYT_,panrot,4.246238734680757,0.26970607,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_panrot_0002_,7_,_flatYT_,panrot,6.6311531038043245,0.2308816,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_move_0001_,14_,_flatYT_,move,6.99878103041275,0.23612656,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_panrot_0002_,7_,_outdoorWA_,panrot,62.868841912430085,1.2064284,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,0_,_outdoorYT_,still,50.025425013710304,1.5206826,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_move_0001_,0_,_flatYT_,move,6.591100215283005,0.22673576,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_move_0001_,1_,_flat_,move,6.40718213174018,0.24940154,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,1_,_outdoorYT_,panrot,30.367267631102212,0.38997543,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_panrot_0002_,4_,_indoorYT_,panrot,10.795618786471103,0.24856935,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorWA_still_0002_,4_,_indoorWA_,still,51.710483474494126,0.29159585,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_panrot_0002_,12_,_flatYT_,panrot,4.990931403146201,0.31864896,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_panrot_0002_,13_,_flat_,panrot,4.734778214480846,0.2495171,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_panrot_0002_,14_,_flat_,panrot,5.4599649292128,0.2463987,0,7,4
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_panrot_0002_,3_,_flatYT_,panrot,7.092846347202363,0.5312976,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_move_0001_,5_,_flatYT_,move,6.398509761866474,0.23810063,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_move_0001_,11_,_flat_,move,6.521567155982168,0.24501826,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_still_0002_,4_,_outdoor_,still,35.42384929325903,1.3393162,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_still_0002_,4_,_indoorYT_,still,53.73428291489881,0.3680478,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_still_0002_,0_,_indoor_,still,50.85629873064607,0.50314915,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,12_,_outdoor_,panrot,34.20657099034134,0.6600365,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_panrot_0002_,4_,_flat_,panrot,7.307716525598337,0.2581561,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_move_0001_,2_,_flatYT_,move,5.879825137174976,0.24584223,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,11_,_outdoorYT_,still,33.87896077626714,1.51869,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_panrot_0002_,6_,_flatYT_,panrot,5.862155620591685,0.20188403,0,7,1
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_panrot_0002_,10_,_flatYT_,panrot,4.742747709809172,0.21009763,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_move_0001_,1_,_flatYT_,move,5.023073777456539,0.26585746,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_panrot_0002_,1_,_flatYT_,panrot,5.686732411404931,0.22921847,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_panrot_0002_,10_,_flat_,panrot,6.453538025482843,0.24171154,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_still_0002_,2_,_indoor_,still,52.21006328940107,0.42026815,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_move_0001_,10_,_flatYT_,move,7.032573013843084,0.682867,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_still_0002_,9_,_indoor_,still,50.225318623888,0.3976436,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_still_0002_,10_,_outdoor_,still,35.29578676792947,1.4082924,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_panrot_0002_,12_,_flat_,panrot,4.706121585218565,0.2342946,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_panrot_0002_,11_,_indoorYT_,panrot,11.609719356017274,0.24847788,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_still_0002_,12_,_indoor_,still,51.80628599041296,0.4759314,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_panrot_0002_,13_,_flatYT_,panrot,6.331761225927409,0.24008203,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_move_0001_,6_,_flat_,move,6.396104572723369,0.3195183,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,6_,_outdoorYT_,panrot,54.58560336339368,0.48821193,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_panrot_0002_,7_,_indoorYT_,panrot,12.190407634919126,0.2360777,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_still_0002_,4_,_indoorYT_,still,51.39110840399669,0.42970496,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_panrot_0002_,13_,_flat_,panrot,7.47026157334752,0.2791649,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_still_0002_,14_,_outdoor_,still,67.88346300234055,2.5197814,0,7,8
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_still_0002_,2_,_indoor_,still,52.14362628003214,0.4222894,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_move_0001_,10_,_flat_,move,6.15289320976417,0.3073579,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_still_0002_,11_,_indoor_,still,50.52853445771765,0.50564957,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_move_0001_,1_,_flatYT_,move,7.347766062588379,0.24958102,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,2_,_outdoor_,panrot,31.19360273241052,0.58945656,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_move_0001_,4_,_flat_,move,7.4353384768869875,0.28427005,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,5_,_outdoorYT_,still,59.39940399003639,2.0076096,0,7,3
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_panrot_0002_,2_,_flat_,panrot,6.83300123674334,0.26162013,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,4_,_outdoor_,panrot,18.835398592949208,0.7050508,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,3_,_outdoorYT_,panrot,45.66504230736604,0.45140705,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_still_0002_,7_,_indoor_,still,51.87079883628568,0.3843327,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,1_,_outdoorYT_,still,21.181849200934266,1.0095776,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_still_0002_,3_,_indoorYT_,still,53.091451361943676,0.473235,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_panrot_0002_,14_,_flat_,panrot,5.80936548010834,0.2406881,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_still_0002_,14_,_indoor_,still,52.45884544592088,0.387931,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_panrot_0002_,2_,_indoorYT_,panrot,5.37053246711548,0.20948063,0,7,5
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,3_,_outdoor_,panrot,16.43705073947567,0.4202272,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_still_0002_,13_,_outdoor_,still,55.28149289403947,1.0379361,0,7,6
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_panrot_0002_,1_,_indoor_,panrot,28.350373977304685,0.6971818,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_move_0001_,9_,_flatYT_,move,6.564931166378314,0.24557789,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_panrot_0002_,1_,_flatYT_,panrot,5.84905073225813,0.2392657,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_still_0002_,10_,_outdoor_,still,20.494275499312465,1.0949634,0,7,5
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_move_0001_,7_,_flat_,move,7.0290948969740485,0.24408044,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_panrot_0002_,11_,_flatYT_,panrot,5.583153905308843,0.3230451,0,7,4
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_panrot_0002_,13_,_flatYT_,panrot,7.787867788051827,0.30545154,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,0_,_outdoor_,panrot,25.832255756011417,1.1290462,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_still_0002_,0_,_indoorYT_,still,53.82370464754155,0.5628091,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_panrot_0002_,12_,_indoor_,panrot,14.410900436257174,0.4505346,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_panrot_0002_,9_,_indoor_,panrot,23.644662275519714,0.5945144,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_move_0001_,13_,_flat_,move,5.620577219615727,0.21678759,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,8_,_outdoorYT_,still,32.51121708366665,1.6712877,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_move_0001_,2_,_flatYT_,move,5.343628154749551,0.21805847,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,6_,_outdoorYT_,panrot,56.267131939547454,0.96849114,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_move_0001_,3_,_flatYT_,move,6.0455600903531295,0.2610333,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_still_0002_,10_,_outdoor_,still,49.62938922038399,1.5607595,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_still_0002_,1_,_indoor_,still,53.80359008735794,0.39925554,0,7,0
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_move_0001_,13_,_flat_,move,4.57187369757744,0.2518331,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_still_0002_,13_,_indoorYT_,still,51.26265093645972,0.36926046,0,7,0
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_panrot_0002_,8_,_indoorYT_,panrot,19.35080431906041,0.2961178,0,7,5
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_panrot_0002_,12_,_flatYT_,panrot,5.178354870502523,0.29929677,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_move_0001_,8_,_flat_,move,6.461112754209998,0.73476446,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,7_,_outdoorYT_,still,65.71104598134346,1.2489842,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_panrot_0002_,7_,_flatYT_,panrot,6.05594908306993,0.3102121,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,4_,_outdoorYT_,still,31.40832665026159,1.5019444,0,7,3
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_move_0001_,4_,_flat_,move,6.756119577656807,0.24016303,0,7,0
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_still_0002_,14_,_indoor_,still,51.28303828657294,0.45542103,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_panrot_0002_,5_,_outdoor_,panrot,49.833873283432176,1.3246818,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_panrot_0002_,3_,_flatYT_,panrot,8.175352399075464,0.46112552,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_still_0002_,10_,_indoorYT_,still,50.75817232821284,0.36398104,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,1_,_outdoorYT_,still,28.989612627734243,0.14839077,0,7,5
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_still_0002_,0_,_indoor_,still,53.38695022586975,0.438971,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_move_0001_,0_,_flatYT_,move,7.388009936047113,0.3068812,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_still_0002_,0_,_indoorYT_,still,51.65166470092279,0.5174143,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_still_0002_,11_,_outdoor_,still,33.40157256032765,1.5860977,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorWA_panrot_0002_,6_,_outdoorWA_,panrot,66.81112533079067,1.369845,0,7,8
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_still_0002_,10_,_outdoor_,still,52.85710577659673,1.3029913,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_panrot_0002_,5_,_indoor_,panrot,24.67840119848802,0.29838043,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_move_0001_,11_,_flatYT_,move,5.925030912446021,0.31357273,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,5_,_outdoorYT_,still,64.03358476904928,1.3185871,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_panrot_0002_,1_,_flat_,panrot,6.008097991972603,0.25596276,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_move_0001_,10_,_flatYT_,move,6.5857159368446,0.40922844,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,4_,_outdoorYT_,still,30.79643618485802,1.319073,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_move_0001_,9_,_flat_,move,6.553655642914395,0.2772176,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoor_still_0002_,6_,_outdoor_,still,29.30778762977101,0.3611684,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_panrot_0002_,5_,_indoorYT_,panrot,7.588352446001345,0.24375574,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoorYT_panrot_0002_,14_,_indoorYT_,panrot,11.83125037243439,0.45004085,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_panrot_0002_,7_,_flat_,panrot,4.621979007463456,0.29359153,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_panrot_0002_,7_,_flatYT_,panrot,5.407485496990693,0.24202101,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,6_,_outdoorYT_,panrot,30.709531918742776,0.46238446,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_panrot_0002_,2_,_indoor_,panrot,29.32472950794867,0.6012495,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_panrot_0002_,14_,_indoor_,panrot,28.555310316087738,0.6572469,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_move_0001_,4_,_flatYT_,move,8.195614596050564,0.2201538,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_panrot_0002_,5_,_flat_,panrot,6.346643454033527,0.7675197,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_still_0002_,8_,_indoor_,still,51.382280521204855,0.42820266,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_panrot_0002_,3_,_flatYT_,panrot,7.317821870802051,0.4942514,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_still_0002_,2_,_outdoorYT_,still,58.326241519185686,1.8899143,0,7,3
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatWA_panrot_0002_,9_,_flatWA_,panrot,7.198120573884745,0.15680374,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_panrot_0002_,13_,_flat_,panrot,6.1892170270695726,0.26444456,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flatYT_move_0001_,6_,_flatYT_,move,8.153088645026276,0.27431726,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_flat_move_0001_,9_,_flat_,move,4.94129122435592,0.24010354,0,7,2
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_still_0002_,7_,_indoor_,still,51.11207509214448,0.4192697,1,7,7
D08_Apple_iPhone5,D08_Apple_iPhone5_V_indoor_panrot_0002_,12_,_indoor_,panrot,8.443320840263336,0.31043407,0,7,5
D08_Apple_iPhone5,D08_Apple_iPhone5_V_outdoorYT_panrot_0002_,8_,_outdoorYT_,panrot,55.50378999547192,1.4580834,1,7,7
